sku,nombre,marca,categoria,subcategoria,precio_oferta,precio_lista,precio_mayoreo,costo_usd,proveedor,clave_proveedor,stock,estado_comercial,imagen
A-CARCNN3450,"Tanque Canon PFI-107 Y (6708B001AA) Amarillo. Rendimiento: 130ml. Modelos Compatibles: imagePROGRAF 670, 770, imagePROGR",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,48369.07,64492.09,43532.16,1503.312159709619,CT Internacional,A,15,disponible,assets/img/CARCNN3450.webp
A-CARCNN5720,Tanque Canon PFI-007 MBK (2142C001AA) Negro Matte. Rendimiento: 90ml. Modelo Compatible: imagePROGRAF 670e.,VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,35944.9,47926.53,32350.41,1117.1684210526316,CT Internacional,A,15,disponible,assets/img/CARCNN5720.webp
A-CARCNN5730,Tanque Canon PFI-007 BK (2143C001AA) Negro. Rendimiento: 90ml. Modelo Compatible: imagePROGRAF 670e.,VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,35944.9,47926.53,32350.41,1117.1684210526316,CT Internacional,A,15,disponible,assets/img/CARCNN5730.webp
A-CARCNN5740,Tanque Canon PFI-007 C (2144C001AA) Cian. Rendimiento: 90ml. Modelo Compatible: imagePROGRAF 670e.,VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,35944.9,47926.53,32350.41,1117.1684210526316,CT Internacional,A,15,disponible,assets/img/CARCNN5740.webp
A-CARCNN5750,Tanque Canon PFI-007 M (2145C001AA) Magenta. Rendimiento: 90ml. Modelo Compatible: imagePROGRAF 670e.,VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,35944.9,47926.53,32350.41,1117.1684210526316,CT Internacional,A,15,disponible,assets/img/CARCNN5750.webp
A-CARCNN5760,Tanque Canon PFI-007 Y (2146C001AA) Amarillo. Rendimiento: 90ml. Modelo Compatible: imagePROGRAF 670e.,VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,35944.9,47926.53,32350.41,1117.1684210526316,CT Internacional,A,15,disponible,assets/img/CARCNN5760.webp
A-CARCNN5230,"Tanque Canon PFI-307 MBK (9810B001AA) Negro Mate. Rendimiento: 330ml. Modelos Compatibles: imagePROGRAF 830, 840, 850.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,79392.32,105856.43,71453.09,2467.515789473684,CT Internacional,A,15,disponible,assets/img/CARCNN5230.webp
A-CARCNN5240,"Tanque Canon PFI-307 BK (9811B001AA) Negro. Rendimiento: 330ml. Modelos Compatibles: imagePROGRAF 830, 840, 850.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,79392.32,105856.43,71453.09,2467.515789473684,CT Internacional,A,15,disponible,assets/img/CARCNN5240.webp
A-CARCNN5250,"Tanque Canon PFI-307 C (9812B001AA) Cian. Rendimiento: 330ml. Modelos Compatibles: imagePROGRAF 830, 840, 850.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,79392.32,105856.43,71453.09,2467.515789473684,CT Internacional,A,15,disponible,assets/img/CARCNN5250.webp
A-CARCNN5260,"Tanque Canon PFI-307 M (9813B001AA) Magenta. Rendimiento: 330ml. Modelos Compatibles: imagePROGRAF 830, 840, 850.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,79392.32,105856.43,71453.09,2467.515789473684,CT Internacional,A,15,disponible,assets/img/CARCNN5260.webp
A-CARCNN5270,"Tanque Canon PFI-307 Y (9814B001AA) Amarillo. Rendimiento: 330ml. Modelos Compatibles: imagePROGRAF 830, 840, 850.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,79392.32,105856.43,71453.09,2467.515789473684,CT Internacional,A,15,disponible,assets/img/CARCNN5270.webp
A-CARCNN2600,"Tanque Canon PFI-101 MBK (0882B001AA) Negro Matte. Rendimiento: 130ml. Modelos Compatibles: imagePROGRAF 5100, 5000, 610",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,51363.16,68484.21,46226.84,1596.3684210526317,CT Internacional,A,15,disponible,assets/img/CARCNN2600.webp
A-CARCNN1970,"Cabezal de impresión Canon PF-03 (2251B003AC) Modelos Compatibles: imagePROGRAF 510, 605, 600, 500.",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,295434.24,393912.32,265890.82,9182.105263157895,CT Internacional,A,15,disponible,assets/img/CARCNN1970.webp
A-CARCNN1980,"Cabezal de impresión Canon PF-04 (3630B003AA) Modelos Compatibles: imagePROGRAF 670, 650, 655, 680, 685, 770, 750, 760,",VECTEC,plotters_gran_formato,Consumibles para Plotter Canon,282600.47,376800.63,254340.42,8783.231578947369,CT Internacional,A,15,disponible,assets/img/CARCNN1980.webp
A-CARCNN6230,"Cabezal SERIE G TINTA NEGRA 0692C004AA Cabezal tinta negra + tinta negra, compatible con PIXMA G1100, PIXMA G1110, PIXMA",VECTEC,accesorios_perifericos,Consumibles para Plotter Canon,29770.34,39693.79,26793.31,925.2631578947369,CT Internacional,A,15,disponible,assets/img/CARCNN6230.webp
A-CARCNN6240,"Cabezal SERIE G COLOR Y NEGRO 0692C005AA Cabezal tinta negra + Cabezal de color, compatible con PIXMA G1100, PIXMA G1110",VECTEC,accesorios_perifericos,Consumibles para Plotter Canon,37221.4,49628.53,33499.26,1156.842105263158,CT Internacional,A,15,disponible,assets/img/CARCNN6240.webp
A-CARCNN1670,"Cartucho de Mantenimiento Canon MC-08 (1320B006BA) Modelos Compatibles: imagePROGRAF 8000, 9000, 8000S, 6000S, 9100.",VECTEC,accesorios_perifericos,Consumibles para Plotter Canon,57169.9,76226.53,51452.91,1776.842105263158,CT Internacional,A,15,disponible,assets/img/CARCNN1670.webp
A-CARXRX7470,Toner negro xerox 006R04620 rendimiento 8K paginas para C625/C620,VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,3510.53,4680.71,3159.48,109.10753454705001,CT Internacional,A,15,disponible,assets/img/CARXRX7470.webp
A-CARXRX6710,"XEROX 106R04348 Tóner Negro Capacidad Estándar. Compatible con: Xerox B205,B210,B215 ( 3,000 págs..)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2247.46,2996.61,2022.71,69.85106382978724,CT Internacional,A,15,disponible,assets/img/CARXRX6710.webp
A-CARXRX6720,"XEROX 106R04349 Tóner Negro Dual . Compatible con: Xerox B205,B210,B215 ( 6,000 págs..)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,3496.39,4661.86,3146.75,108.66799464544256,CT Internacional,A,15,disponible,assets/img/CARXRX6720.webp
A-CARXRX6730,"XEROX 101R00664 Tambor Negro Rendimiento Estándar. Compatible con: Xerox B205, B210, B215 (10,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2139.43,2852.57,1925.49,66.49338675706649,CT Internacional,A,15,disponible,assets/img/CARXRX6730.webp
A-CARXRX5890,XEROX 106R03396 Tóner Negro Extra Alto Rendimiento. Compatible con: Versalink B700XX ( 31 K págs.),VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2957.02,3942.69,2661.32,91.90425531914894,CT Internacional,A,15,disponible,assets/img/CARXRX5890.webp
A-CARXRX5230,"XEROX 106R02773 Tóner Negro Rendimiento Estándar. Compatible con: Phaser 3020, WorkCentre 3025 (1,500 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2361.42,3148.56,2125.28,73.39297872340427,CT Internacional,A,15,disponible,assets/img/CARXRX5230.webp
A-CARXRX5270,"XEROX 106R03048 Tóner Negro Alta Capacidad. Compatible con: Phaser 3020, WorkCentre 3025 (3,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,4131.95,5509.27,3718.76,128.42127659574467,CT Internacional,A,15,disponible,assets/img/CARXRX5270.webp
A-CARXRX5280,"XEROX 106R02778 Tóner Negro Rendimiento Estándar. Compatible con: Phaser 3052, 3260, WorkCentre 3215, 3225 (3,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2368.03,3157.38,2131.23,73.59853678658958,CT Internacional,A,15,disponible,assets/img/CARXRX5280.webp
A-CARXRX5240,"XEROX 106R02782 Tóner Negro Alto Rendimiento. Compatible con: Phaser 3052, 3260, WorkCentre 3215, 3225 (6,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,4157.19,5542.92,3741.47,129.20558966614044,CT Internacional,A,15,disponible,assets/img/CARXRX5240.webp
A-CARXRX4660,"XEROX 106R02180 Tóner Negro Rendimiento Estándar. Compatible con: Phaser 3010, 3040 (1,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2494.34,3325.78,2244.91,77.52393617021278,CT Internacional,A,15,disponible,assets/img/CARXRX4660.webp
A-CARXRX4630,"XEROX 106R01534 Tóner Negro Rendimiento Estándar. Compatible con: Phaser 4600, 4620 (13,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7069.2,9425.6,6362.28,219.71101831983938,CT Internacional,A,15,disponible,assets/img/CARXRX4630.webp
A-ACCXRX280,"XEROX 008R13087 Fusor Compatible con: para WC7200, 100,000 Impresiones",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,9794.71,13059.61,8815.24,304.4197872340426,CT Internacional,A,15,disponible,assets/img/ACCXRX280.webp
A-CARXRX4600,"XEROX 106R01374 Tóner Negro Alto Rendimiento. Compatible con: Phaser 3250_DN (5,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5417.72,7223.63,4875.95,168.383085106383,CT Internacional,A,15,disponible,assets/img/CARXRX4600.webp
A-CARXRX4060,"XEROX 106R01371 Tóner Negro Alto Rendimiento. Compatible con: Phaser 3600 (14,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,12858.77,17145.03,11572.89,399.65095744680855,CT Internacional,A,15,disponible,assets/img/CARXRX4060.webp
A-CARXRX4070,"XEROX 106R01294 Tóner Negro Alto Rendimiento. Compatible con: Phaser 5550 (35,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7057.62,9410.16,6351.86,219.35106382978725,CT Internacional,A,15,disponible,assets/img/CARXRX4070.webp
A-CARXRX2480,"XEROX 113R00670 Tambor de Impresión. Compatible con: Phaser 5500, 5550 (60,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,14757.51,19676.68,13281.76,458.66379905808515,CT Internacional,A,15,disponible,assets/img/CARXRX2480.webp
A-CARXRX5650,XEROX 106R03581 Tóner Estándar Compatible Con Versalink B400_DN y B405_DN (5.900 páginas),VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,4159.82,5546.42,3743.84,129.2872340425532,CT Internacional,A,15,disponible,assets/img/CARXRX5650.webp
A-CARXRX5670,"XEROX 106R03585 Tóner Capacidad Extra Alta, Compatible Con Versalink B400_DN y B405_DN (24,600 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7923.63,10564.84,7131.27,246.2666804954681,CT Internacional,A,15,disponible,assets/img/CARXRX5670.webp
A-CARXRX5680,"XEROX 115R00119 Kit de Mantenimiento (Incluye Fusor y Rodillo de Transferencia) para Versalink B400_DN y B405_DN (200,00",VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,9773.64,13031.52,8796.28,303.7650684525596,CT Internacional,A,15,disponible,assets/img/CARXRX5680.webp
A-CARXRX5690,"XEROX 101R00554 Unidad de Imagen o Tambor Compatible Con Versalink B400_DN y B405_DN (65,000 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2811.51,3748.68,2530.36,87.3817696912232,CT Internacional,A,15,disponible,assets/img/CARXRX5690.webp
A-CARXRX5700,XEROX 097S04913 Kit de Productividad. Inc Memoria 16GB. Compatible Con Versalink B400_DN y B405_DN,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5636.13,7514.84,5072.52,175.17116842105264,CT Internacional,A,15,disponible,assets/img/CARXRX5700.webp
A-CARXRX5710,"XEROX 106R03520 Tóner Negro Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (5,000 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,4009.42,5345.9,3608.48,124.61312637502022,CT Internacional,A,15,disponible,assets/img/CARXRX5710.webp
A-CARXRX5720,"XEROX 106R03521 Tóner Amarillo Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (4,800 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5262.47,7016.62,4736.22,163.55746783974257,CT Internacional,A,15,disponible,assets/img/CARXRX5720.webp
A-CARXRX5730,"XEROX 106R03522 Tóner Cyan Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (4,800 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5262.47,7016.62,4736.22,163.55746783974257,CT Internacional,A,15,disponible,assets/img/CARXRX5730.webp
A-CARXRX5740,"XEROX 106R03523 Tóner Magenta Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (4,800 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5262.47,7016.62,4736.22,163.55746783974257,CT Internacional,A,15,disponible,assets/img/CARXRX5740.webp
A-CARXRX5750,"XEROX 106R03532 Tóner Negro Extra Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (10,500 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6014.14,8018.85,5412.73,186.91968956252978,CT Internacional,A,15,disponible,assets/img/CARXRX5750.webp
A-CARXRX5760,"XEROX 106R03533 Tóner Amarillo Extra Alta Capacidad Compatible Con Versalink C400_DN y C405_DN (8,000 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7517.85,10023.8,6766.07,233.65509089821916,CT Internacional,A,15,disponible,assets/img/CARXRX5760.webp
A-CARXRX5770,"XEROX 106R03534 Tóner Cyan Extra Alta Capacidad, Compatible Con Versalink C400_DN y C405_DN (8,000 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7517.85,10023.8,6766.07,233.65509089821916,CT Internacional,A,15,disponible,assets/img/CARXRX5770.webp
A-CARXRX5780,"XEROX 106R03535 Tóner Magenta Extra Alta Capacidad, Compatible Con Versalink C400_DN y C405_DN (8,000 páginas)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7518.0,10024.0,6766.2,233.6595744680851,CT Internacional,A,15,disponible,assets/img/CARXRX5780.webp
A-CARXRX6160,"XEROX 106R03943 Tóner Alta Capacidad 25.9K, Compatible con Versalink B600_DN, B605_S, B610_DN",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7267.44,9689.92,6540.7,225.87234042553192,CT Internacional,A,15,disponible,assets/img/CARXRX6160.webp
A-CARXRX6170,"XEROX 106R03945 Tóner Extra Alta Capacidad 46.7K, Compatible con Versalink B600_DN, B605_S, B610_DN",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,9202.4,12269.87,8282.16,286.0109438927755,CT Internacional,A,15,disponible,assets/img/CARXRX6170.webp
A-CARXRX6180,"XEROX 101R00582 Cartucho de Tambor 60K, Compatible con Versalink B600_DN, B605_S, B610_DN",VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,2756.84,3675.79,2481.16,85.68274215699671,CT Internacional,A,15,disponible,assets/img/CARXRX6180.webp
A-CARXRX6190,"XEROX 115R00139 Fusor 200k, Compatible con Versalink B600_DN, B605_S, B610_DN",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,9422.48,12563.31,8480.23,292.8510638297872,CT Internacional,A,15,disponible,assets/img/CARXRX6190.webp
A-CARXRX6210,XEROX 109R00850 Fusor 120 V 350 K. Compatible con: Altalink B8065/75/90,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6765.9,9021.2,6089.31,210.28436170212768,CT Internacional,A,15,disponible,assets/img/CARXRX6210.webp
A-CARXRX6200,"XEROX 116R00009 Rodillo Transferencia 200k, Compatible con Versalink B600_DN, B605_S, B610_DN",VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,1240.31,1653.74,1116.28,38.548601404635,CT Internacional,A,15,disponible,assets/img/CARXRX6200.webp
A-CARXRX5840,XEROX 115R00114 Fusor 120V 175K para VersaLink B7025/7030/7035,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6086.55,8115.4,5477.9,189.17021276595744,CT Internacional,A,15,disponible,assets/img/CARXRX5840.webp
A-CARXRX5850,XEROX 115R00116 Rodillo de Transferencia 200K para VersaLink B7025/7030/7035,VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,1503.65,2004.87,1353.29,46.73351063829787,CT Internacional,A,15,disponible,assets/img/CARXRX5850.webp
A-CARXRX6540,"XEROX 006R01731 Cartucho de Tóner negro para XEROX Versalink B1025, 13.7k páginas.",VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,1973.97,2631.96,1776.57,61.351063829787236,CT Internacional,A,15,disponible,assets/img/CARXRX6540.webp
A-CARXRX6550,"XEROX 013R00679 Tambor negro para XEROX Versalink B1025, 80k páginas.",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,8931.65,11908.87,8038.48,277.59595744680854,CT Internacional,A,15,disponible,assets/img/CARXRX6550.webp
A-CARXRX4460,"XEROX 108R00794 Tóner Negro Capacidad Estándar. Compatible con: Phaser 3635 MFPW (5,000 págs.)",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,5406.8,7209.06,4866.12,168.04340425531916,CT Internacional,A,15,disponible,assets/img/CARXRX4460.webp
A-CARXRX6570,XEROX 115R00135 Fusor Compatible con: Versalink C600 Hasta ( 100K págs.),VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,7151.51,9535.34,6436.36,222.26906175810214,CT Internacional,A,15,disponible,assets/img/CARXRX6570.webp
A-CARXRX2340,"XEROX 109R00731 Kit De Mantenimiento 110V P5500/5550 (300,000)",VECTEC,accesorios_perifericos,Tóner para Impresoras Monocromáticas XEROX,23393.14,31190.85,21053.83,727.0594680851063,CT Internacional,A,15,disponible,assets/img/CARXRX2340.webp
A-CARXRX6640,"XEROX 101R00602 Tambor Negro 190K, Compatible con Versalink C8000, C9000.",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,8931.68,11908.91,8038.51,277.5969866184128,CT Internacional,A,15,disponible,assets/img/CARXRX6640.webp
A-CARXRX5000,"XEROX 106R02611 Tóner Amarillo Alto Rendimiento 9K, Compatible con Phaser 7100",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,10778.34,14371.12,9700.51,334.9910638297872,CT Internacional,A,15,disponible,assets/img/CARXRX5000.webp
A-CARXRX3670,"XEROX 106R01600 Tóner AMARILLO ESTANDAR rendimiento 1,000 páginas, Compatible con Phaser 6500",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,2048.7,2731.6,1843.83,63.67372340425532,CT Internacional,A,15,disponible,assets/img/CARXRX3670.webp
A-CARXRX4820,Tóner Cian XEROX 106R01523 Compatible con WC 3655,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,10449.76,13933.01,9404.78,324.7787234042553,CT Internacional,A,15,disponible,assets/img/CARXRX4820.webp
A-CARXRX6970,Tóner Negro 006R04368 Alta Capacidad 8K. Compatible con C310/DNI,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,9590.43,12787.24,8631.39,298.0708614426575,CT Internacional,A,15,disponible,assets/img/CARXRX6970.webp
A-CARXRX6980,Tóner Cyan 006R04369 Alta Capacidad 5.5K Compatible con C310/DNI,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6639.7,8852.93,5975.73,206.36201349247554,CT Internacional,A,15,disponible,assets/img/CARXRX6980.webp
A-CARXRX6990,Tóner Magenta 006R04370 Alta Capacidad 5.5K Compatible con C310/DNI,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6639.7,8852.93,5975.73,206.36201349247554,CT Internacional,A,15,disponible,assets/img/CARXRX6990.webp
A-CARXRX7000,Tóner Amarillo 006R04371 Alta Capacidad 5.5K Compatible con C310/DNI,VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,6639.7,8852.93,5975.73,206.36201349247554,CT Internacional,A,15,disponible,assets/img/CARXRX7000.webp
A-CARXRX7010,"Tóner Xerox 006R04395, 3000 páginas Negro, compatible con modelo C230,C235",VECTEC,impresoras_multifuncionales,Tóner para Impresoras Monocromáticas XEROX,3544.89,4726.52,3190.4,110.17539140907235,CT Internacional,A,15,disponible,assets/img/CARXRX7010.webp
